chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((PC_2 / 0.50555056) - -83.58925) + (0.79153746 / PC_2),1.97804152368064 - 0.79153746/PC_2**2,0.0,11.0,18.921875,0.0070820137180696
PC_2,(83.98257 + (PC_2 + PC_2)) + (0.75329304 / PC_2),2 - 0.75329304/PC_2**2,0.0,12.0,18.91638,0.0002904467998658
PC_2,-0.1478977 + (((17.049288 - PC_2) * (PC_2 / 5.8688354)) - -89.65783),2.90505472346353 - 0.340783113460636*PC_2,40.06094860777392,13.0,17.349602,0.0864586467450682
PC_2,(((PC_2 / 5.8142757) * (16.445791 - PC_2)) - -88.981316) - (-0.8393486 / PC_2),-0.34398093643891*PC_2 + 2.8285192943293 - 0.8393486/PC_2**2,0.0,16.0,16.864584,0.0094512549693712
PC_2,((((PC_2 / 5.8047647) * (16.827057 - PC_2)) - -90.23378) + (0.8394777 / PC_2)) - 0.2705119,-0.344544542864933*PC_2 + 2.89883533091359 - 0.8394777/PC_2**2,0.0,18.0,16.830946,0.000998292983503
PC_2,(((15.639506 - PC_2) * (PC_2 / 6.042043)) - -89.4767) + ((0.553688 / PC_3) / PC_2),-0.331013864019174*PC_2 + 2.58844665620553 - 0.553688/(PC_2**2*PC_3),0.0,19.0,16.661217,0.0101355324829461
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
PC_2,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,3.00418685329462 - 0.24999202*PC_2,53.31092789898574,11.0,17.608793,0.043042154036195
PC_2,(90.055046 - ((-0.16847582 * (17.252922 - PC_2)) * PC_2)) - 0.65485626,2.90670018134604 - 0.33695164*PC_2,40.550568548943794,13.0,17.349195,0.007426135967616
PC_2,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,2.906805 - 0.33720392*PC_2,40.52417065373739,15.0,17.349192,8.6459350493538e-08
PC_2,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-0.34548196*PC_2 + 2.90485654137088 - 0.83838433/PC_2**2,0.0,16.0,16.830956,0.0303261247863781
PC_2,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,-0.345486273657604*PC_2 + 2.90436559910256 - 0.8385318/PC_2**2,0.0,18.0,16.830914,1.2477025191970411e-06
PC_2,((0.46561584 / PC_3) / PC_2) + ((((16.571121 - PC_2) * PC_2) / 5.835471) - -90.33548),-0.34273154643387*PC_2 + 2.83972296323639 - 0.46561584/(PC_2**2*PC_3),0.0,19.0,16.325064,0.0305157189894751
